,date,title,URL
195,"February  8, 2022",Innovative mini instruments on the International Space Station have produced their first maps of global humidity and ocean winds.,/news/3145/new-space-based-weather-instruments-start-gathering-data/
196,"January 26, 2022","To learn how ocean water is melting glaciers, NASA’s Oceans Melting Greenland mission extensively surveyed the coastline of the world’s largest island.",/news/3142/nasa-greenland-mission-completes-six-years-of-mapping-unknown-terrain/
197,"January 26, 2022","Over the past year, NASA has made valuable contributions to the Biden-Harris Administration’s goals – leading on the global stage, addressing the urgent issue of climate change, creating high-paying jobs, and inspiring future generations.",/news/3141/one-year-into-the-biden-administration-nasa-looks-to-future/
198,"January 13, 2022","Earth’s global average surface temperature in 2021 tied with 2018 as the sixth warmest on record, according to independent analyses done by NASA and the National Oceanic and Atmospheric Administration (NOAA).",/news/3140/2021-tied-for-6th-warmest-year-in-continued-trend-nasa-analysis-shows/
199,"January 13, 2022","The year 2021 tied with 2018 as the sixth warmest year on record, continuing a long-term upward trend since 1880. Here, we answer six questions to help you understand NASA's global surface temperature analysis.",/news/3139/six-questions-to-help-you-understand-the-6th-warmest-year-on-record/
200,"January 10, 2022",NASA Administrator Bill Nelson announced that Dr. Katherine Calvin will serve the agency in dual roles as chief scientist and senior climate advisor effective Monday.,/news/3138/nasa-announces-new-chief-scientist-senior-climate-advisor/
201,"December 13, 2021","The missions, including two led by the agency’s Jet Propulsion Laboratory, will help monitor our changing planet. Scientists will discuss them at the American Geophysical Union’s Fall Meeting.",/news/3137/nasa-to-launch-4-earth-science-missions-in-2022/
202,"December  8, 2021",Research shows the Southern Ocean (the continuous body of salt water around Antarctica) absorbs much more carbon from the atmosphere than it releases.,/news/3136/nasa-supported-study-confirms-importance-of-southern-ocean-in-absorbing-carbon-dioxide/
203,"December  6, 2021","Topics of discussion include upcoming NASA Earth science launches, the scientific discoveries Perseverance’s investigations on Mars, and updates from the Juno mission.",/news/3135/nasa-to-highlight-new-science-findings-missions-during-agu-meeting/
204,"November 30, 2021","Air quality improvements resulting from a worldwide reduction in greenhouse gas emissions would benefit human health and prevent economic losses, according to new research by scientists from NASA, Duke University, and Columbia University.",/news/3134/reducing-emissions-to-lessen-climate-change-would-yield-dramatic-health-benefits-by-2030/
205,"November 18, 2021",The Surface Water and Ocean Topography spacecraft enters the home stretch as an international team prepares this next-generation satellite for launch in 2022.,/news/3133/one-year-from-launch-us-european-satellite-to-track-worlds-water/
206,"November 16, 2021",The 3D real-time visualization tool lets users track NASA satellites as well as the vital Earth science data they provide. Recent upgrades make for an even more fascinating experience.,/news/3131/nasas-eyes-on-the-earth-puts-the-world-at-your-fingertips/
207,"November  9, 2021","Earth’s atmosphere reacted in surprising ways to the lowering of emissions during the pandemic, showing how closely climate warming and air pollution are linked.",/news/3129/emission-reductions-from-pandemic-had-unexpected-effects-on-atmosphere/
208,"November  5, 2021","Called INCUS, it aims to directly address why convective storms, heavy precipitation, and clouds occur exactly when and where they form.",/news/3128/nasa-selects-new-mission-to-study-storms-impacts-on-climate-models/
209,"November  5, 2021","Vice President Kamala Harris will visit NASA’s Goddard Space Flight Center in Greenbelt, Maryland today, Nov. 5, to get a firsthand look at the agency’s work to combat the climate crisis and protect vulnerable communities.",/news/3127/vice-president-harris-to-visit-nasa-goddard-today-deliver-live-remarks/
210,"November  3, 2021","NASA is participating in the 26th U.N. Climate Change Conference of the Parties (COP26) in Glasgow, Scotland, through Friday, Nov. 12. Get the schedule of events where the agency will be involved.",/news/3126/nasa-at-the-un-climate-change-conference/
211,"November  2, 2021","Climate change may affect the production of maize (corn) and wheat as early as 2030, according to a new NASA study.",/news/3124/global-climate-change-impact-on-crops-expected-within-10-years-nasa-study-finds/
212,"October 20, 2021",Sea ice plays an important role in regulating our climate. Here are five facts to help you better understand Arctic sea ice.,/news/3122/five-facts-to-help-you-understand-sea-ice/
213,"October 19, 2021",NASA Administrator Bill Nelson and Deputy Administrator Pam Melroy met with elected officials about Earth science and visited mission control for the Perseverance Mars rover.,/news/3121/nasa-leadership-visits-jpl-discusses-climate-change-and-mars/
214,"October 13, 2021","As satellites collect larger and larger amounts of data, engineers and researchers are implementing solutions to manage these huge increases.",/news/3120/nasa-turns-to-the-cloud-for-help-with-next-generation-earth-missions/
215,"October 12, 2021","As the ice-and-snow rubble known as mélange melts in Antarctica’s ice shelves, rifts can grow and icebergs break off even in the brutal cold of winter.",/news/3118/icy-glue-may-control-pace-of-antarctic-ice-shelf-breakup/
216,"September 28, 2021",Climate change is impacting agriculture in a number of ways. Researchers use satellite data and computer modeling to monitor and mitigate these impacts.,/news/3116/nasa-at-your-table-climate-change-and-its-environmental-impacts-on-crop-growth/
217,"September 28, 2021","New NASA research is showing how drought in the western U.S. is expected to change in the future, providing stakeholders with crucial information for decision making.",/news/3115/nasa-drought-research-shows-value-of-both-climate-mitigation-and-adaptation/
218,"September 27, 2021","Climate change is making droughts more frequent, severe, and pervasive. NASA satellites provide data about water availability to the U.S. Drought Monitor, which helps farmers prepare for drought, determining where and what to feed their livestock.",/news/3117/drought-makes-its-home-on-the-range/
219,"September 22, 2021","Sea ice in the Arctic appears to have hit its annual minimum extent on Sept. 16, at 4.72 million square kilometers (1.82 million square miles).",/news/3114/nasa-finds-2021-arctic-summer-sea-ice-12th-lowest-on-record/
220,"September  1, 2021","Millions of people suffer from food insecurity around the globe. With the help of Earth-observing satellites, the NASA-USAID SERVIR project is hoping to reduce that number.",/news/3113/improving-food-security-through-capacity-building/
221,"August 26, 2021","A new study from Lancaster University, NASA, and others finds the Montreal Protocol protects Earth’s plants and may help keep the planet from warming another 0.85 °C (1.53 °F) by 2100.",/news/3112/protecting-the-ozone-layer-also-protects-earths-ability-to-sequester-carbon/
222,"August 24, 2021",Smoke from several large wildfires burning in Northern California can be seen traveling miles into the atmosphere.,/news/3111/nasas-misr-instrument-sees-california-wildfire-smoke-plumes-from-space/
223,"August  9, 2021",A new online visualization tool will enable anyone to see what sea levels will look like anywhere in the world in the decades to come.,/news/3109/nasa-international-panel-provide-a-new-window-on-rising-seas/
224,"August  4, 2021",The pioneering campaign drops probes from a plane into the sea to track how seawater is melting glaciers and lend insight into the future of sea level rise.,/news/3108/nasas-oceans-melting-greenland-mission-leaves-for-its-last-field-trip/
225,"August  3, 2021","Earth’s magnetosphere shields us from harmful energy from the Sun and deep space. Take a deep dive to the center of our world to learn more about its causes, effects, variations, and how scientists study it.",/news/3105/earths-magnetosphere-protecting-our-planet-from-harmful-space-energy/
226,"August  2, 2021","For almost half a century, Landsat satellites have been in orbit, tracking changes to the landscapes and coastal areas of our home planet. Landsat 9 continues that legacy.",/news/3107/landsat-9-continuing-50-years-of-eyes-on-our-changing-planet/
227,"August  2, 2021",The instrument on the International Space Station is uniquely positioned to provide wildfire responders with a high-resolution look at fire progression.,/news/3106/ecostress-data-incorporated-into-new-wildfire-response-tool/
228,"July 26, 2021",A new index shows that the world’s rainforests are responding differently to threats like a warming climate and deforestation.,/news/3103/index-ranks-rainforests-vulnerability-to-climate-and-human-impacts/
229,"July 20, 2021",The finding comes out of an effort to map where vegetation is emitting and soaking up carbon dioxide from the atmosphere.,/news/3102/nasa-study-finds-tropical-forests-ability-to-absorb-carbon-dioxide-is-waning/
230,"July 15, 2021","While one science instrument mapped the dome of high pressure that settled over the southwestern U.S. in early July, another captured ground surface temperatures.",/news/3101/nasa-tracks-heat-wave-over-us-southwest/
231,"July 15, 2021","While scientists at our partner institutions are directly focusing on shark conservation, NASA's Earth-observing satellites collect key information about sharks' habitat – the ocean.",/news/3100/five-ways-nasa-helps-with-shark-conservation/
232,"July 15, 2021",A visualization feature captures the quantities of climate change.,/news/3020/how-much-carbon-dioxide-are-we-emitting/
233,"July  8, 2021","The science instrument mapped the dome of high pressure that settled over the northwestern U.S. and western Canada in late June, sending temperatures into the triple digits.",/news/3095/nasas-airs-tracks-record-breaking-heat-wave-in-pacific-northwest/
234,"July  7, 2021","In the mid-2030s, every U.S. coast will experience rapidly increasing high-tide floods, when a lunar cycle will amplify rising sea levels caused by climate change.",/news/3093/study-projects-a-surge-in-coastal-flooding-starting-in-2030s/
235,"June 30, 2021","Set for launch next year, the Surface Water and Ocean Topography mission will help scientists monitor Earth’s ocean, as well as the amount of fresh water in its lakes and rivers.",/news/3092/assembly-of-satellite-to-track-worlds-water-shifts-from-us-to-france/
236,"June 21, 2021","Sentinel-6 Michael Freilich, the latest spacecraft to monitor sea surface height, releases its first science measurements to users.",/news/3091/major-ocean-observing-satellite-starts-providing-science-data/
237,"June 10, 2021",The upgraded interactive mapping tool can show you potential landslide activity anywhere between the poles in near-real-time.,/news/3090/machine-learning-model-doubles-accuracy-of-global-landslide-nowcasts/
238,"June  9, 2021","When lockdowns during the coronavirus pandemic cut local nitrogen oxide emissions, the effect on ozone pollution was global and unexpectedly rapid.",/news/3089/local-lockdowns-brought-fast-global-ozone-reductions-nasa-finds/
239,"June  7, 2021",Such detailed maps could help policymakers choose the most effective ways of cutting carbon emissions.,/news/3088/nasa-map-gives-most-accurate-space-based-view-of-las-carbon-dioxide/
240,"June  2, 2021","Fixing just the worst leaks in the Permian Basin oilfield’s infrastructure could cut methane emissions by 55 tons an hour, according to a study by NASA, University of Arizona, and ASU.",/news/3087/study-identifies-methane-super-emitters-in-largest-us-oilfield/
241,"May 24, 2021","NASA will design a new set of Earth-focused missions to guide efforts related to climate change, mitigating disaster, fighting forest fires, and improving real-time agricultural processes.",/news/3085/new-nasa-earth-system-observatory-to-help-address-mitigate-climate-change/
